ID,Tipo,Nombre,Destino,País,Región,Categoría,Estrellas,Precio_neto_EUR,Precio_unidad,Comisión_%,Proveedor,Accesible_PMR,Notas,Contacto,Temporada_alta,Min_noches,Capacidad_max_pax,Tags
377,Hotel,Finca Abu Dhabi,Abu Dhabi,AE,Asia,budget,3,46,por noche,10,Small Luxury Hotels,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@abudhabi.com,Julio-Agosto,2,4,"budget,asia,hotel"
378,Hotel,Eco Lodge Abu Dhabi,Abu Dhabi,AE,Asia,budget,3,48,por noche,10,Hilton,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@abudhabi.com,Julio-Agosto,3,6,"budget,asia,hotel"
379,Hotel,Eco Lodge Abu Dhabi,Abu Dhabi,AE,Asia,budget,3,43,por noche,12,Hotelbeds,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@abudhabi.com,Julio-Agosto,1,2,"budget,asia,hotel"
380,Hotel,Hotel 3 Estrellas Jordania,Jordania,JO,Asia,budget,3,73,por noche,10,Mandarin Oriental,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@jordania.com,Julio-Agosto,2,2,"budget,asia,hotel"
381,Hotel,Hotel Boutique Jordania,Jordania,JO,Asia,boutique,4,144,por noche,10,Preferred Hotels,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@jordania.com,Julio-Agosto,1,2,"boutique,asia,hotel"
382,Hotel,Hotel Boutique Tel Aviv,Tel Aviv,IL,Asia,boutique,4,226,por noche,18,Hyatt,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@telaviv.com,Julio-Agosto,2,6,"boutique,asia,hotel"
383,Hotel,Posada Tel Aviv,Tel Aviv,IL,Asia,budget,3,48,por noche,15,Meliá Hotels,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@telaviv.com,Julio-Agosto,1,2,"budget,asia,hotel"
384,Hotel,Villa Tel Aviv,Tel Aviv,IL,Asia,luxury,5,259,por noche,20,Hyatt,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@telaviv.com,Julio-Agosto,1,4,"luxury,asia,hotel"
385,Hotel,Posada Tel Aviv,Tel Aviv,IL,Asia,budget,3,73,por noche,20,NH Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@telaviv.com,Julio-Agosto,3,2,"budget,asia,hotel"
386,Hotel,Hacienda Jerusalén,Jerusalén,IL,Asia,standard,4,127,por noche,18,Marriott,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@jerusalé.com,Julio-Agosto,3,4,"standard,asia,hotel"
387,Hotel,Posada Jerusalén,Jerusalén,IL,Asia,budget,3,55,por noche,20,NH Hotels,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@jerusalé.com,Julio-Agosto,2,2,"budget,asia,hotel"
388,Hotel,Hacienda Jerusalén,Jerusalén,IL,Asia,standard,4,106,por noche,20,NH Hotels,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@jerusalé.com,Julio-Agosto,1,2,"standard,asia,hotel"
389,Hotel,Ryokan Jerusalén,Jerusalén,IL,Asia,standard,4,126,por noche,10,Relais & Châteaux,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@jerusalé.com,Julio-Agosto,3,4,"standard,asia,hotel"
390,Hotel,Massería Omán,Omán,OM,Asia,boutique,4,140,por noche,15,Relais & Châteaux,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@omán.com,Julio-Agosto,3,4,"boutique,asia,hotel"
391,Hotel,Massería Omán,Omán,OM,Asia,boutique,4,178,por noche,12,Mandarin Oriental,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@omán.com,Julio-Agosto,2,6,"boutique,asia,hotel"
392,Hotel,Resort & Spa Omán,Omán,OM,Asia,luxury,5,229,por noche,10,NH Hotels,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@omán.com,Julio-Agosto,1,2,"luxury,asia,hotel"
393,Hotel,Hotel Boutique Qatar,Qatar,QA,Asia,boutique,4,235,por noche,15,Small Luxury Hotels,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@qatar.com,Julio-Agosto,2,2,"boutique,asia,hotel"
394,Hotel,Hotel Boutique Qatar,Qatar,QA,Asia,boutique,4,230,por noche,10,Design Hotels,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@qatar.com,Julio-Agosto,2,2,"boutique,asia,hotel"
395,Hotel,Parador Qatar,Qatar,QA,Asia,standard,4,78,por noche,15,Marriott,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@qatar.com,Julio-Agosto,1,6,"standard,asia,hotel"
396,Hotel,Posada Qatar,Qatar,QA,Asia,budget,3,76,por noche,20,Small Luxury Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@qatar.com,Julio-Agosto,2,2,"budget,asia,hotel"
397,Hotel,Posada Marrakech,Marrakech,MA,África,budget,3,50,por noche,10,Small Luxury Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@marrakec.com,Julio-Agosto,2,6,"budget,áfrica,hotel"
398,Hotel,Hotel Boutique Marrakech,Marrakech,MA,África,boutique,4,247,por noche,12,Contrato directo,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@marrakec.com,Julio-Agosto,1,4,"boutique,áfrica,hotel"
399,Hotel,Parador Fez,Fez,MA,África,standard,4,112,por noche,12,Contrato directo,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@fez.com,Julio-Agosto,3,6,"standard,áfrica,hotel"
400,Hotel,Ryokan Fez,Fez,MA,África,standard,4,73,por noche,12,NH Hotels,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@fez.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
401,Hotel,Hacienda Casablanca,Casablanca,MA,África,standard,4,77,por noche,18,Small Luxury Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@casablan.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
402,Hotel,Lodge Casablanca,Casablanca,MA,África,standard,4,134,por noche,10,Design Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@casablan.com,Julio-Agosto,3,6,"standard,áfrica,hotel"
403,Hotel,Hacienda Casablanca,Casablanca,MA,África,standard,4,123,por noche,10,Meliá Hotels,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@casablan.com,Julio-Agosto,2,4,"standard,áfrica,hotel"
404,Hotel,Hotel 5 Estrellas Túnez,Túnez,TN,África,luxury,5,320,por noche,10,Four Seasons,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@túnez.com,Julio-Agosto,2,6,"luxury,áfrica,hotel"
405,Hotel,Riad El Cairo,El Cairo,EG,África,boutique,4,207,por noche,18,Barceló Hotels,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@elcairo.com,Julio-Agosto,1,4,"boutique,áfrica,hotel"
406,Hotel,Hotel 3 Estrellas El Cairo,El Cairo,EG,África,budget,3,82,por noche,20,Meliá Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@elcairo.com,Julio-Agosto,2,4,"budget,áfrica,hotel"
407,Hotel,Hotel 3 Estrellas El Cairo,El Cairo,EG,África,budget,3,73,por noche,20,Design Hotels,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@elcairo.com,Julio-Agosto,1,2,"budget,áfrica,hotel"
408,Hotel,Parador El Cairo,El Cairo,EG,África,standard,4,82,por noche,20,Hyatt,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@elcairo.com,Julio-Agosto,1,2,"standard,áfrica,hotel"
409,Hotel,Hotel 4 Estrellas Luxor,Luxor,EG,África,standard,4,126,por noche,15,Relais & Châteaux,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@luxor.com,Julio-Agosto,2,4,"standard,áfrica,hotel"
410,Hotel,Massería Luxor,Luxor,EG,África,boutique,4,129,por noche,12,Marriott,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@luxor.com,Julio-Agosto,2,2,"boutique,áfrica,hotel"
411,Hotel,Hotel Boutique Sharm El Sheikh,Sharm El Sheikh,EG,África,boutique,4,209,por noche,12,Design Hotels,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@sharmels.com,Julio-Agosto,3,2,"boutique,áfrica,hotel"
412,Hotel,Hotel 4 Estrellas Sharm El Sheikh,Sharm El Sheikh,EG,África,standard,4,112,por noche,18,Relais & Châteaux,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@sharmels.com,Julio-Agosto,1,6,"standard,áfrica,hotel"
413,Hotel,Hotel Boutique Sharm El Sheikh,Sharm El Sheikh,EG,África,boutique,4,228,por noche,18,Mandarin Oriental,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@sharmels.com,Julio-Agosto,2,4,"boutique,áfrica,hotel"
414,Hotel,Hotel 5 Estrellas Sharm El Sheikh,Sharm El Sheikh,EG,África,luxury,5,344,por noche,20,Relais & Châteaux,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@sharmels.com,Julio-Agosto,3,6,"luxury,áfrica,hotel"
415,Hotel,Hotel 5 Estrellas Nairobi,Nairobi,KE,África,luxury,5,368,por noche,12,Barceló Hotels,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@nairobi.com,Julio-Agosto,2,2,"luxury,áfrica,hotel"
416,Hotel,Ryokan Nairobi,Nairobi,KE,África,standard,4,144,por noche,20,Meliá Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@nairobi.com,Julio-Agosto,3,2,"standard,áfrica,hotel"
417,Hotel,Posada Masai Mara,Masai Mara,KE,África,budget,3,56,por noche,20,Hyatt,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@masaimar.com,Julio-Agosto,3,6,"budget,áfrica,hotel"
418,Hotel,Hotel 5 Estrellas Zanzíbar,Zanzíbar,TZ,África,luxury,5,353,por noche,20,Mandarin Oriental,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@zanzíbar.com,Julio-Agosto,1,6,"luxury,áfrica,hotel"
419,Hotel,Hacienda Zanzíbar,Zanzíbar,TZ,África,standard,4,133,por noche,18,Meliá Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@zanzíbar.com,Julio-Agosto,3,4,"standard,áfrica,hotel"
420,Hotel,Villa Zanzíbar,Zanzíbar,TZ,África,luxury,5,380,por noche,18,Barceló Hotels,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@zanzíbar.com,Julio-Agosto,3,6,"luxury,áfrica,hotel"
421,Hotel,Riad Zanzíbar,Zanzíbar,TZ,África,boutique,4,116,por noche,12,Booking Partner,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@zanzíbar.com,Julio-Agosto,2,4,"boutique,áfrica,hotel"
422,Hotel,Hotel Boutique Serengeti,Serengeti,TZ,África,boutique,4,177,por noche,18,Design Hotels,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@serenget.com,Julio-Agosto,3,2,"boutique,áfrica,hotel"
423,Hotel,Finca Serengeti,Serengeti,TZ,África,budget,3,83,por noche,18,Relais & Châteaux,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@serenget.com,Julio-Agosto,2,6,"budget,áfrica,hotel"
424,Hotel,Posada Serengeti,Serengeti,TZ,África,budget,3,52,por noche,18,Small Luxury Hotels,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@serenget.com,Julio-Agosto,3,4,"budget,áfrica,hotel"
425,Hotel,Eco Lodge Kilimanjaro,Kilimanjaro,TZ,África,budget,3,81,por noche,20,Hilton,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@kilimanj.com,Julio-Agosto,3,6,"budget,áfrica,hotel"
426,Hotel,Hotel 4 Estrellas Ciudad del Cabo,Ciudad del Cabo,ZA,África,standard,4,78,por noche,10,Hyatt,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@ciudadde.com,Julio-Agosto,2,6,"standard,áfrica,hotel"
427,Hotel,Resort & Spa Johannesburgo,Johannesburgo,ZA,África,luxury,5,331,por noche,10,Contrato directo,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@johannes.com,Julio-Agosto,1,4,"luxury,áfrica,hotel"
428,Hotel,Lodge Johannesburgo,Johannesburgo,ZA,África,standard,4,126,por noche,20,Marriott,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@johannes.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
429,Hotel,Resort & Spa Kruger,Kruger,ZA,África,luxury,5,175,por noche,20,Relais & Châteaux,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@kruger.com,Julio-Agosto,1,6,"luxury,áfrica,hotel"
430,Hotel,Ryokan Chobe,Chobe,BW,África,standard,4,119,por noche,10,Design Hotels,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@chobe.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
431,Hotel,Massería Chobe,Chobe,BW,África,boutique,4,148,por noche,12,Meliá Hotels,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@chobe.com,Julio-Agosto,2,6,"boutique,áfrica,hotel"
432,Hotel,Posada Victoria Falls,Victoria Falls,ZW,África,budget,3,55,por noche,12,Hyatt,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@victoria.com,Julio-Agosto,3,6,"budget,áfrica,hotel"
433,Hotel,Finca Victoria Falls,Victoria Falls,ZW,África,budget,3,40,por noche,20,Contrato directo,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@victoria.com,Julio-Agosto,3,6,"budget,áfrica,hotel"
434,Hotel,Villa Victoria Falls,Victoria Falls,ZW,África,luxury,5,292,por noche,10,Marriott,No,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@victoria.com,Julio-Agosto,3,4,"luxury,áfrica,hotel"
435,Hotel,Resort & Spa Ruanda,Ruanda,RW,África,luxury,5,299,por noche,12,Preferred Hotels,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@ruanda.com,Julio-Agosto,3,4,"luxury,áfrica,hotel"
436,Hotel,Ryokan Ruanda,Ruanda,RW,África,standard,4,75,por noche,18,Meliá Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@ruanda.com,Julio-Agosto,2,4,"standard,áfrica,hotel"
437,Hotel,Posada Ruanda,Ruanda,RW,África,budget,3,51,por noche,15,Small Luxury Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@ruanda.com,Julio-Agosto,1,6,"budget,áfrica,hotel"
438,Hotel,Massería Madagascar,Madagascar,MG,África,boutique,4,224,por noche,20,Barceló Hotels,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@madagasc.com,Julio-Agosto,1,4,"boutique,áfrica,hotel"
439,Hotel,Hotel 4 Estrellas Madagascar,Madagascar,MG,África,standard,4,93,por noche,15,Contrato directo,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@madagasc.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
440,Hotel,Hotel 3 Estrellas Madagascar,Madagascar,MG,África,budget,3,61,por noche,15,Mandarin Oriental,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@madagasc.com,Julio-Agosto,2,2,"budget,áfrica,hotel"
441,Hotel,Lodge Madagascar,Madagascar,MG,África,standard,4,139,por noche,10,Hyatt,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@madagasc.com,Julio-Agosto,3,2,"standard,áfrica,hotel"
442,Hotel,Eco Lodge Mauritius,Mauritius,MU,África,budget,3,49,por noche,12,NH Hotels,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@mauritiu.com,Julio-Agosto,2,6,"budget,áfrica,hotel"
443,Hotel,Massería Mauritius,Mauritius,MU,África,boutique,4,140,por noche,12,Relais & Châteaux,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@mauritiu.com,Julio-Agosto,2,4,"boutique,áfrica,hotel"
444,Hotel,Ryokan Mauritius,Mauritius,MU,África,standard,4,78,por noche,18,Meliá Hotels,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@mauritiu.com,Julio-Agosto,1,6,"standard,áfrica,hotel"
445,Hotel,Hacienda Mauritius,Mauritius,MU,África,standard,4,82,por noche,20,Hilton,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@mauritiu.com,Julio-Agosto,2,4,"standard,áfrica,hotel"
446,Hotel,Lodge Seychelles,Seychelles,SC,África,standard,4,76,por noche,12,Small Luxury Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@seychell.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
447,Hotel,Hacienda Seychelles,Seychelles,SC,África,standard,4,72,por noche,12,NH Hotels,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@seychell.com,Julio-Agosto,2,4,"standard,áfrica,hotel"
448,Hotel,Hotel 4 Estrellas Seychelles,Seychelles,SC,África,standard,4,130,por noche,15,Barceló Hotels,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@seychell.com,Julio-Agosto,1,4,"standard,áfrica,hotel"
449,Hotel,Resort & Spa Seychelles,Seychelles,SC,África,luxury,5,372,por noche,15,Hilton,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@seychell.com,Julio-Agosto,1,4,"luxury,áfrica,hotel"
450,Hotel,Parador Ghana,Ghana,GH,África,standard,4,118,por noche,12,NH Hotels,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@ghana.com,Julio-Agosto,1,2,"standard,áfrica,hotel"
451,Hotel,Riad Ghana,Ghana,GH,África,boutique,4,243,por noche,10,Marriott,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@ghana.com,Julio-Agosto,3,2,"boutique,áfrica,hotel"
452,Hotel,Posada Ghana,Ghana,GH,África,budget,3,43,por noche,20,Booking Partner,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@ghana.com,Julio-Agosto,1,6,"budget,áfrica,hotel"
453,Hotel,Finca Ghana,Ghana,GH,África,budget,3,64,por noche,18,Hilton,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@ghana.com,Julio-Agosto,3,4,"budget,áfrica,hotel"
454,Hotel,Riad Senegal,Senegal,SN,África,boutique,4,155,por noche,15,Hilton,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@senegal.com,Julio-Agosto,1,6,"boutique,áfrica,hotel"
455,Hotel,Eco Lodge Senegal,Senegal,SN,África,budget,3,80,por noche,12,Hilton,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@senegal.com,Julio-Agosto,3,6,"budget,áfrica,hotel"
456,Hotel,Villa Senegal,Senegal,SN,África,luxury,5,216,por noche,10,Hyatt,Sí,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@senegal.com,Julio-Agosto,3,2,"luxury,áfrica,hotel"
457,Hotel,Hacienda Senegal,Senegal,SN,África,standard,4,94,por noche,18,Meliá Hotels,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@senegal.com,Julio-Agosto,1,6,"standard,áfrica,hotel"
458,Hotel,Massería Etiopía,Etiopía,ET,África,boutique,4,219,por noche,10,Booking Partner,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@etiopía.com,Julio-Agosto,1,2,"boutique,áfrica,hotel"
459,Hotel,Finca Etiopía,Etiopía,ET,África,budget,3,85,por noche,20,Hotelbeds,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@etiopía.com,Julio-Agosto,3,2,"budget,áfrica,hotel"
460,Hotel,Massería Etiopía,Etiopía,ET,África,boutique,4,161,por noche,15,Hyatt,Sí,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@etiopía.com,Julio-Agosto,1,2,"boutique,áfrica,hotel"
461,Hotel,Finca Etiopía,Etiopía,ET,África,budget,3,79,por noche,15,Hilton,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@etiopía.com,Julio-Agosto,1,2,"budget,áfrica,hotel"
462,Hotel,Hotel Boutique Tanzania,Tanzania,TZ,África,boutique,4,147,por noche,18,Mandarin Oriental,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@tanzania.com,Julio-Agosto,3,2,"boutique,áfrica,hotel"
463,Hotel,Finca Sídney,Sídney,AU,Oceanía,budget,3,91,por noche,18,Hyatt,No,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@sídney.com,Julio-Agosto,2,6,"budget,oceanía,hotel"
464,Hotel,Finca Sídney,Sídney,AU,Oceanía,budget,3,68,por noche,12,Small Luxury Hotels,Parcial,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@sídney.com,Julio-Agosto,1,2,"budget,oceanía,hotel"
465,Hotel,Hotel 5 Estrellas Sídney,Sídney,AU,Oceanía,luxury,5,511,por noche,18,Barceló Hotels,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@sídney.com,Julio-Agosto,2,4,"luxury,oceanía,hotel"
466,Hotel,Finca Melbourne,Melbourne,AU,Oceanía,budget,3,68,por noche,18,Hyatt,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@melbourn.com,Julio-Agosto,1,4,"budget,oceanía,hotel"
467,Hotel,Hotel Boutique Brisbane,Brisbane,AU,Oceanía,boutique,4,347,por noche,15,Four Seasons,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@brisbane.com,Julio-Agosto,3,6,"boutique,oceanía,hotel"
468,Hotel,Villa Brisbane,Brisbane,AU,Oceanía,luxury,5,296,por noche,15,Contrato directo,Parcial,Categoría luxury. 5 estrellas. Desayuno disponible.,reservas@brisbane.com,Julio-Agosto,3,4,"luxury,oceanía,hotel"
469,Hotel,Hotel 4 Estrellas Brisbane,Brisbane,AU,Oceanía,standard,4,130,por noche,18,Design Hotels,No,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@brisbane.com,Julio-Agosto,1,2,"standard,oceanía,hotel"
470,Hotel,Parador Cairns,Cairns,AU,Oceanía,standard,4,150,por noche,20,NH Hotels,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@cairns.com,Julio-Agosto,3,4,"standard,oceanía,hotel"
471,Hotel,Posada Cairns,Cairns,AU,Oceanía,budget,3,95,por noche,20,Hyatt,Sí,Categoría budget. 3 estrellas. Desayuno disponible.,reservas@cairns.com,Julio-Agosto,2,4,"budget,oceanía,hotel"
472,Hotel,Parador Cairns,Cairns,AU,Oceanía,standard,4,107,por noche,18,Hilton,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@cairns.com,Julio-Agosto,3,6,"standard,oceanía,hotel"
473,Hotel,Hotel Boutique Cairns,Cairns,AU,Oceanía,boutique,4,356,por noche,15,Preferred Hotels,Parcial,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@cairns.com,Julio-Agosto,3,2,"boutique,oceanía,hotel"
474,Hotel,Parador Gran Barrera de Coral,Gran Barrera de Coral,AU,Oceanía,standard,4,140,por noche,15,Four Seasons,Parcial,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@granbarr.com,Julio-Agosto,3,4,"standard,oceanía,hotel"
475,Hotel,Riad Gran Barrera de Coral,Gran Barrera de Coral,AU,Oceanía,boutique,4,306,por noche,12,Booking Partner,No,Categoría boutique. 4 estrellas. Desayuno disponible.,reservas@granbarr.com,Julio-Agosto,2,6,"boutique,oceanía,hotel"
476,Hotel,Hacienda Gran Barrera de Coral,Gran Barrera de Coral,AU,Oceanía,standard,4,190,por noche,10,Booking Partner,Sí,Categoría standard. 4 estrellas. Desayuno disponible.,reservas@granbarr.com,Julio-Agosto,2,2,"standard,oceanía,hotel"
